Pick 3 Morning,11,5,2013,1,I,*,B19,*,B9,*,B27,*,J,,B12,,B17,,B28,,0,3,4,7,N
Pick 3 Morning,11,5,2013,2,I,*,B19,*,B9,*,B27,*,J,,B12,,B17,,B28,,8,8,4,20,N
Pick 3 Morning,11,5,2013,3,I,*,B19,*,B9,*,B27,*,J,,B12,,B17,,B28,,8,4,7,19,N
Pick 3 Morning,11,5,2013,4,I,*,B19,*,B9,*,B27,*,J,,B12,,B17,,B28,,6,2,4,12,N
Pick 3 Morning,11,6,2013,1,I,*,B24,*,B10,*,B9,*,J,,B17,,B18,,B25,,0,7,8,15,N
Pick 3 Morning,11,6,2013,2,I,*,B24,*,B10,*,B9,*,J,,B17,,B18,,B25,,1,9,4,14,N
Pick 3 Morning,11,6,2013,3,I,*,B24,*,B10,*,B9,*,J,,B17,,B18,,B25,,6,8,2,16,N
Pick 3 Morning,11,6,2013,4,I,*,B24,*,B10,*,B9,*,J,,B17,,B18,,B25,,9,4,1,14,N
Pick 3 Morning,11,7,2013,1,I,*,B9,*,B19,*,B22,*,J,,B10,,B13,,B27,,7,7,2,16,N
Pick 3 Morning,11,7,2013,2,I,*,B9,*,B19,*,B22,*,J,,B10,,B13,,B27,,7,6,1,14,N
Pick 3 Morning,11,7,2013,3,I,*,B9,*,B19,*,B22,*,J,,B10,,B13,,B27,,5,4,4,13,N
Pick 3 Morning,11,7,2013,4,I,*,B9,*,B19,*,B22,*,J,,B10,,B13,,B27,,1,4,8,13,N
Pick 3 Morning,11,8,2013,1,I,*,B29,*,B25,*,B17,*,J,,B20,,B22,,B27,,7,9,7,23,N
Pick 3 Morning,11,8,2013,2,I,*,B29,*,B25,*,B17,*,J,,B20,,B22,,B27,,5,1,8,14,N
Pick 3 Morning,11,8,2013,3,I,*,B29,*,B25,*,B17,*,J,,B20,,B22,,B27,,0,9,5,14,N
Pick 3 Morning,11,8,2013,4,I,*,B29,*,B25,*,B17,*,J,,B20,,B22,,B27,,2,6,9,17,N
Pick 3 Morning,11,9,2013,1,I,*,B25,*,B27,*,B19,*,J,,B9,,B29,,B17,,8,4,4,16,N
Pick 3 Morning,11,9,2013,2,I,*,B25,*,B27,*,B19,*,J,,B9,,B29,,B17,,8,9,4,21,N
Pick 3 Morning,11,9,2013,3,I,*,B25,*,B27,*,B19,*,J,,B9,,B29,,B17,,1,7,0,8,N
Pick 3 Morning,11,9,2013,4,I,*,B25,*,B27,*,B19,*,J,,B9,,B29,,B17,,6,2,8,16,N
Pick 3 Morning,11,11,2013,1,I,*,B19,*,B18,*,B10,*,J,,B29,,B22,,B20,,4,1,0,5,N
Pick 3 Morning,11,11,2013,2,I,*,B19,*,B18,*,B10,*,J,,B29,,B22,,B20,,9,4,1,14,N
Pick 3 Morning,11,11,2013,3,I,*,B19,*,B18,*,B10,*,J,,B29,,B22,,B20,,4,1,8,13,N
Pick 3 Morning,11,11,2013,4,I,*,B19,*,B18,*,B10,*,J,,B29,,B22,,B20,,6,2,5,13,N
Pick 3 Morning,11,12,2013,1,I,*,B29,*,B11,*,B24,*,J,,B27,,B17,,B10,,2,5,5,12,N
Pick 3 Morning,11,12,2013,2,I,*,B29,*,B11,*,B24,*,J,,B27,,B17,,B10,,4,4,4,12,N
